Day,Trip,AverageDailyBoardings,MedianPassengerLoad,Early,OnTime,Late,TotalFareCounts
Weekday,42 - 42E - 20:00,4.1,51,3.2,95.5,1.3,248
Weekday,42 - 42E - 21:00,5.1,49.5,3.2,95.1,1.8,320
Weekday,42 - 42W - 06:00,2.5,1,4.6,95.4,0,140
Weekday,42 - 42W - 06:30,4.3,3,3.4,95.4,1.2,268
Weekday,42 - 42W - 07:00,8.2,4,4.4,95.6,0,514
Weekday,42 - 42W - 07:30,26.7,21.5,7.4,91.9,0.7,"1,658"
Weekday,42 - 42W - 08:00,9,5,5.8,94.2,0,573
Weekday,42 - 42W - 08:30,11,9,4.6,85.9,9.5,680
Weekday,42 - 42W - 09:00,9.1,22,6.1,92.8,1.2,584
Weekday,42 - 42W - 09:30,6.9,5,3.5,95.2,1.2,442
Weekday,42 - 42W - 10:00,8,8,4.8,92.6,2.6,512
Weekday,42 - 42W - 10:30,7.2,29,9.5,89.6,0.9,458
Weekday,42 - 42W - 11:00,8.5,6,3.6,95.1,1.3,546
Weekday,42 - 42W - 11:30,7.4,9,4.9,92.2,2.9,475
Weekday,42 - 42W - 12:00,6.8,29,9.7,89.7,0.7,416
Weekday,42 - 42W - 12:30,7.8,6,4.3,94.9,0.8,497
Weekday,42 - 42W - 13:00,6.5,8,4.9,94.1,1,389
Weekday,42 - 42W - 13:30,9.7,28,8.8,90.7,0.5,612
Weekday,42 - 42W - 14:00,9.5,6,3.8,90.5,5.6,607
Weekday,42 - 42W - 14:30,24.6,18,5.3,86.9,7.7,"1,526"
Weekday,42 - 42W - 15:00,11.6,50,5.9,84,10.1,718
Weekday,42 - 42W - 15:30,17.1,8,4.4,90,5.5,"1,096"
Weekday,42 - 42W - 16:00,8,13,9.5,88.3,2.1,502
Weekday,42 - 42W - 16:30,9.5,33,10.6,89.4,0,601
Weekday,42 - 42W - 17:00,7.1,5,3.9,95.6,0.5,454
Weekday,42 - 42W - 17:30,6.5,9,8,91,1,402
Weekday,42 - 42W - 18:00,6.3,39,6.4,92.6,1,374
Weekday,42 - 42W - 18:30,5.6,4,6.5,93.4,0.1,339
Weekday,42 - 42W - 19:00,4.8,9,3.8,96.2,0.1,288
Weekday,42 - 42W - 19:30,3.9,39.5,4.6,95.4,0,233
Weekday,42 - 42W - 20:30,5.4,38.5,3.4,94.6,2,324
Weekday,42 - 42W - 21:30,2.7,35,3.4,96,0.6,145
